state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ Ազգային ժողով,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,31004,ՀՀ Ազգային ժողովի շենքային ապահովվածության բարելավում,"ՀՀ Ազգային ժողովի  շենք-շինությունների կառուցում, նախագծանախահաշվային փաստաթղթերի ձեռքբերում",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6096621.8,5607798.7,4284077.6,3782854.5,3511421.8,0.626,0.928,6096621.8,5607798.7,4284077.6,3782854.5,3511421.8,0.626,0.928,0.0,12400.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11001,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման երրորդ ծրագիր,ՀՀ հանրային հատվածի ֆինանսական կառավարման բարեփոխումների մշակման և իրականացման խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,6673637.8,6673637.8,5178568.8,5178568.8,1759372.4,0.264,0.34,458562.7,458562.7,355504.3,355504.3,115285.0,0.251,0.324
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,6673637.8,6673637.8,5178568.8,5178568.8,1759372.4,0.264,0.34,39830.2,39830.2,29700.0,29700.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32001,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում,ՀԲ-ի աջակցությամբ իրականացվող  Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի  և սարքավորումների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,6673637.8,6673637.8,5178568.8,5178568.8,1759372.4,0.264,0.34,4354881.8,4354881.8,3428092.1,3428092.1,1644087.4,0.378,0.48
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագիր շրջանակներում ԿՖԿՏՀ ներդրում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում Կառավարության ֆինանսական կառավարման տեղեկատվական համակարգերի ներդրու,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,6673637.8,6673637.8,5178568.8,5178568.8,1759372.4,0.264,0.34,1820363.1,1820363.1,1365272.4,1365272.4,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11002,Պետական կառավարման գործընթացներին քաղաքացիական հասարակության մասնակցության ապահովում,Հանրային խորհրդի բնականոն գործունեության  ապահովում,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,135725.6,352335.8,133075.6,349685.8,252541.6,0.717,0.722,12000.0,8836.0,9350.0,6186.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11003,Աջակցություն հասարակական կազմակերպություններին,Աջակցություն հասարակական կազմակերպություններին,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,135725.6,352335.8,133075.6,349685.8,252541.6,0.717,0.722,0.0,201774.2,0.0,201774.2,122223.6,0.606,0.606
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,135725.6,352335.8,133075.6,349685.8,252541.6,0.717,0.722,20000.0,20000.0,20000.0,20000.0,20000.0,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12002,Աջակցություն կուսակցություններին և կուսակցությունների դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Տրանսֆերտների տրամադրում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,135725.6,352335.8,133075.6,349685.8,252541.6,0.717,0.722,103725.6,103725.6,103725.6,103725.6,96818.0,0.933,0.933
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12003,Աջակցություն «ՀՀ վետերանների միավորում» հասարակական կազմակերպությանը՛ պահպանման ծախսերի կատարման և Հայրենական Մեծ հաղթանակի 75-ամյակի կապակցությամբ,"Աջակցության տրամադորւմ՛ վետերանների նյութական, կենցաղային պայմանների բարելավման, բժշկական սպասարկման, հուղարկավորության ծախսերի, հուշատախտակների ու հուշարձանների խնամքի և Հայրենական Մեծ պատերազմի Մեծ Հաղթանակի 75 ամյակի կապակցությամբ",Տրանսֆերտների տրամադրում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,135725.6,352335.8,133075.6,349685.8,252541.6,0.717,0.722,0.0,18000.0,0.0,18000.0,13500.0,0.75,0.75
ՀՀ վարչապետի  աշխատակազմ,1078,Աջակցություն մարդասիրական ծրագրերին,"Աջակցել տեղական և օտարերկրյա կազմակերպությունների կողմից առողջապահական, կրթական և սոցիալական ոլորտներին տրամադրվող մարդասիրական ծրագրերի իրականացմանը",Մարդասիրական ծրագրերի իրականացման ապահովում,12001,Միջազգային  կազմակերպություններին վճարումներ,Միջազգային  կազմակերպությունների աշխատանքներին ՀՀ մասնակցության ապահովում,Տրանսֆերտների տրամադրում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,2382300.0,0.0,1191150.0,0.0,0.0,0.0,0.0,2382300.0,0.0,1191150.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկում և հասարակական-քաղաքագիտական հետազոտություններ,"Կառավարության գործունեության լուսաբանում, թեմատիկ վերլուծություններ և ԶԼՄ-ների ամենօրյա մշտադիտարկում",Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,733555.6,1022845.6,507914.9,786212.1,786212.1,0.769,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11002,Պետական մամուլի հրատարակում,Պետական մամուլի հրատարակում,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,84069.5,84069.5,57213.5,57213.5,52958.4,0.63,0.926
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11003,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,193050.0,48262.5,144787.5,48262.5,48262.5,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,98187.4,98187.4,66822.5,66822.5,65458.3,0.667,0.98
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11006,Հանրությանը «Հայաստանի վերափոխման ռազմավարություն 2050»-ի տեսլականի ուղերձների ներկայացում,"«Հայաստանի վերափոխման ռազմավարություն 2050»-ի տեսլականի ուղերձները հանրությանը ներկայացնելու և պատշաճ ձևով հաղորդակցվելու նպատակով ցուցապաստառների տպագրություն, գովազդային ծառայությունների ձեռքբերում",Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,0.0,21250.0,0.0,21250.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11007,"Պատմության, մշակույթի, ազգագրության վերաբերյալ տեղեկատվության ուսումնասիրությունների իրականացում","Պատմության, մշակույթի, ազգագրության վերաբերյալ տեղեկատվության կազմում և տարածում՛ ինպաստ ժողովուրդների ազգային ինքնագիտակցության բարձրացմանն ու ամրապնդմանը",Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,0.0,24000.0,0.0,24000.0,24000.0,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11008,Հայաստանի հանրային մուլտիպլեքսում հեռարձակող հեռուստաընկերություններին և FM հաճախականությունների տիրույթում հեռարձակող լիցենզավորված ռադիոընկերություններին  աջակցության տրամադրում,Կորոնավիրուսային հիվանդության  հետ կապված Հայաստանի հանրային մուլտիպլեքսում հեռարձակող հեռուստաընկերություններին և FM հաճախականությունների տիրույթում հեռարձակող լիցենզավորված ռադիոընկերություններին  աջակցության տրամադրում,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,0.0,78300.0,0.0,78300.0,76500.0,0.977,0.977
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",12001,«Միր» միջպետական հեռուստառադիոընկերության ՀՀ մասնաբաժնի վճար,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Տրանսֆերտների տրամադրում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,1108862.5,1521702.5,776738.4,1178585.6,1149916.2,0.756,0.976,0.0,144787.5,0.0,96525.0,96525.0,0.667,1.0
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,25212.0,17012.0,25212.0,17012.0,0.0,0.0,0.0,25212.0,17012.0,25212.0,17012.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,7187414.2,13517407.6,9360166.6,9959960.0,4733153.8,0.35,0.475,5436433.8,5106001.9,3754185.1,3478012.7,2655915.2,0.52,0.764
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11003,Տվյալների փոխանակման միջգերատեսչական կապի ապահովում,Հայաստանի Հանրապետությունում պետական մարմինների և ուսումնական հաստատությունների  տվյալների փոխանակման կապի ապահովում և սպասարկում,Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,7187414.2,13517407.6,9360166.6,9959960.0,4733153.8,0.35,0.475,575960.0,540960.0,403172.0,379164.8,319916.0,0.591,0.844
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,23659907.3,29939682.5,21176929.7,22602880.1,12171639.6,0.407,0.538,7187414.2,13517407.6,9360166.6,9959960.0,4733153.8,0.35,0.475,23600.0,23600.0,17400.0,17400.0,10340.6,0.438,0.594
